#Monitoring-Site	Remote-Site	?	Oct2014	Sep2014	Aug2014	Jul2014	Jun2014	May2014	Apr2014	Mar2014	Feb2014	Jan2014	Dec2013	Nov2013	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region
PK.PINGERKHI-UOK.PERN.EDU	MU.UTM.AC.N1	?B	401.779	358.626	492.729	403.857	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.utm.ac.mu	MU	Africa
PK.PINGERKHI-UOK.PERN.EDU	MX.UIA.N1	?B	279.683	298.597	280.484	275.823	.	.	.	285.783	276.705	277.560	265.292	286.269	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.uia.mx	MX	Latin_America
PK.PINGERKHI-UOK.PERN.EDU	MY.UM.PINGER	?M	272.965	118.590	129.254	86.137	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.fsktm.um.edu.my	MY	S.E._Asia
PK.PINGERKHI-UOK.PERN.EDU	MY.UNIMAS.N4	?M	251.519	219.598	327.974	323.597	.	.	.	275.958	254.549	264.433	148.992	119.731	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.unimas.my	MY	S.E._Asia
PK.PINGERKHI-UOK.PERN.EDU	MZ.UEM.N1	?B	324.115	363.538	404.140	359.385	.	.	.	296.870	308.752	296.857	294.938	377.612	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.uem.mz	MZ	Africa
PK.PINGERKHI-UOK.PERN.EDU	NA.ADSL-ISP.COM.N1	?r	324.869	328.744	315.817	314.288	.	.	.	351.999	356.806	335.848	357.634	350.928	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.adsl.com.na	NA	Africa
PK.PINGERKHI-UOK.PERN.EDU	NP.NREN.NET.N2	?B	274.486	291.349	379.393	400.657	.	.	.	352.203	362.396	398.654	401.001	378.691	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.nren.net.np	NP	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PA.EDU.INSTITUTOKILPATRICK.N1	?B	316.276	340.283	332.136	335.651	.	.	.	368.420	378.837	373.823	374.705	372.543	pingerkhi-uok.pern.edu.pk	PK	South_Asia	institutokilpatrick.edu.pa	PA	Latin_America
PK.PINGERKHI-UOK.PERN.EDU	PH.USEP.EDU.N1	?B	446.799	435.444	465.632	463.879	.	.	.	534.617	449.790	452.155	456.029	465.135	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.usep.edu.ph	PH	S.E._Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.AIOU.EDU.N2	?M	29.682	70.082	40.837	30.464	.	.	.	29.689	29.280	29.184	32.574	28.496	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.aiou.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.AIRUNIVERSITY.EDU.N2	?M	31.599	28.343	31.801	27.141	.	.	.	.	.	.	67.617	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	airuniversity.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.AUP.SEECS.EDU	?M	28.472	29.912	45.006	107.827	.	.	.	28.839	28.438	29.461	44.124	29.435	pingerkhi-uok.pern.edu.pk	PK	South_Asia	aup.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.BUITMS.SEECS.EDU	?M	.	24.696	29.161	.	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	buitms.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.CAE.SEECS.EDU	?M	.	.	.	.	.	.	.	.	.	.	.	78.423	pingerkhi-uok.pern.edu.pk	PK	South_Asia	cae.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.CEMB.EDU.N2	?M	22.506	22.200	39.615	46.966	.	.	.	20.848	21.394	24.056	35.976	105.461	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.cemb.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.COMSATS.EDU.N2	?M	31.160	35.679	32.278	31.793	.	.	.	40.047	32.469	34.779	40.832	32.685	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.comsats.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.KINNAIRD.SEECS.EDU	?M	23.703	31.026	61.589	35.324	.	.	.	22.644	23.294	24.200	23.415	23.797	pingerkhi-uok.pern.edu.pk	PK	South_Asia	kinnaird.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.KOHAT.EDU.N2	?M	29.745	30.342	.	.	.	.	.	.	29.714	30.123	41.721	28.928	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.kohat.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.LCWU.EDU.N2	?M	24.368	22.767	73.394	34.238	.	.	.	22.849	22.768	23.759	23.233	24.030	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.lcwu.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NCA.EDU.N2	?M	24.070	27.047	70.390	105.521	.	.	.	22.644	23.363	29.133	22.937	21.989	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.nca.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NCP.EDU.N3	?M	32.620	32.461	40.310	33.242	.	.	.	32.823	32.489	37.370	46.944	33.760	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger-ncp.ncp.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NU.EDU.N2	?M	21.953	22.740	71.873	103.907	.	.	.	21.029	20.685	22.535	22.638	21.577	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.lhr.nu.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NUISB.SEECS.EDU	?M	33.065	31.352	42.384	30.952	.	.	.	31.510	31.109	30.675	59.464	54.179	pingerkhi-uok.pern.edu.pk	PK	South_Asia	nuisb.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NUKHIMAIN.SEECS.EDU	?M	1.545	1.556	1.531	1.553	.	.	.	1.565	2.050	1.637	1.574	1.548	pingerkhi-uok.pern.edu.pk	PK	South_Asia	nukhimain.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NUML.EDU	?M	32.472	30.595	36.891	29.124	.	.	.	30.848	30.952	29.422	31.446	27.073	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.numl.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.NWFPUET.EDU.N1	?M	28.397	29.887	40.234	32.522	.	.	.	29.109	28.647	29.609	42.588	29.185	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.nwfpuet.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERN.EDU.N1	?M	31.060	30.184	39.055	31.100	.	.	.	29.819	.	29.250	38.447	32.413	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERNFSBDPOP.EDU.N1	?M	18.832	19.864	19.582	18.985	.	.	.	.	18.698	18.492	19.524	19.569	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerfsbd.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERNKHIPOP.EDU.N2	?M	1.296	1.273	1.520	1.516	.	.	.	4.065	1.470	1.209	2.041	0.836	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerkhi.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERNLHRPOP.EDU.N1	?M	31.191	31.547	36.282	44.173	.	.	.	22.877	22.618	22.934	22.982	23.244	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerlhr.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERNMTNPOP.EDU.N2	?M	12.941	13.348	13.945	14.109	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingermtn.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERNPWRPOP.EDU.N2	?M	.	.	.	.	.	.	.	51.524	.	92.756	55.673	60.867	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerpwr.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PERNSINDHUPOP.EDU.N2	?M	4.153	4.156	49.603	87.810	.	.	.	4.232	4.212	4.275	4.204	6.143	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerjms.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PIEAS.EDU.N2	?M	31.135	29.723	37.761	29.576	.	.	.	29.873	29.548	34.245	44.771	30.698	pingerkhi-uok.pern.edu.pk	PK	South_Asia	ns3.pieas.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGER.IBA-SUK.EDU	?M	.	.	.	.	.	.	.	.	.	.	.	15.193	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.iba-suk.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERISL-AIR.PERN_EDU.N1	?M	31.216	29.043	30.132	29.673	.	.	.	30.876	30.488	30.350	53.572	35.795	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerisl-air.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERISL-FJWU.PERN.EDU	?M	.	31.174	42.830	32.388	.	.	.	29.849	29.422	29.091	50.445	34.944	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerisl-fjwu.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERISL-QAU.PERN.EDU	?M	32.121	31.248	39.594	32.897	.	.	.	30.421	30.578	30.817	.	38.751	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerisl-qau.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERKHI-CPSP.PERN.EDU	?M	0.593	0.607	1.002	0.605	.	.	.	0.592	0.640	0.676	0.633	0.631	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerkhi-cpsp.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERLHR-GCU.PERN.EDU	?M	22.891	36.910	74.059	102.956	.	.	.	22.546	22.418	22.159	21.270	21.395	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerlhr-gcu.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERLHR-PU.PERN.EDU	?M	22.777	24.633	74.467	103.230	.	.	.	22.315	22.333	22.265	21.273	21.149	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerlhr-pu.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.PINGERQTA.PERN.EDU.N2	?M	23.057	24.105	28.761	25.154	.	.	.	22.369	22.016	22.045	22.307	22.287	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pingerqta.pern.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.SAU.SEECS.EDU	?M	4.013	33.646	51.263	104.882	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	sau.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.SEECS.EDU.N2	?M	33.831	32.162	38.089	29.090	.	.	.	28.434	27.646	28.111	28.258	28.361	pingerkhi-uok.pern.edu.pk	PK	South_Asia	monitor.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.SEECS.EDU.N6	?M	28.941	29.897	29.303	29.655	.	.	.	30.420	31.219	34.974	34.000	34.988	pingerkhi-uok.pern.edu.pk	PK	South_Asia	maggie1.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.SEECS.EDU.N7	?M	29.037	30.797	34.276	31.136	.	.	.	31.235	35.683	36.903	48.550	43.308	pingerkhi-uok.pern.edu.pk	PK	South_Asia	maggie2.seecs.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.UET.EDU.N2	?M	23.592	26.895	76.024	104.692	.	.	.	23.510	24.377	24.803	24.792	24.249	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.uet.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.UOB.EDU.N3	?M	22.570	23.342	29.305	25.788	.	.	.	22.941	24.670	22.645	22.888	22.549	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.uob.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.UPESH.EDU.N2	?M	28.542	30.709	40.358	32.442	.	.	.	28.498	28.541	29.851	43.926	29.740	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.upesh.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.USINDH.EDU.N2	?M	4.583	13.075	56.190	87.201	.	.	.	4.622	4.454	4.539	4.424	5.233	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.usindh.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PK.VU.EDU	?M	24.564	25.102	41.671	46.442	.	.	.	23.922	23.763	25.175	35.074	112.316	pingerkhi-uok.pern.edu.pk	PK	South_Asia	pinger.vu.edu.pk	PK	South_Asia
PK.PINGERKHI-UOK.PERN.EDU	PY.WWW.UNA.N1	?B	399.821	417.034	389.236	387.844	.	.	.	439.834	396.820	385.359	399.086	407.092	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.una.py	PY	Latin_America
PK.PINGERKHI-UOK.PERN.EDU	RS.BG.AC.N1	?B	156.755	162.674	154.929	152.144	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	ns.rcub.bg.ac.rs	RS	Balkans
PK.PINGERKHI-UOK.PERN.EDU	RU.ITEP.N1	?B	178.116	180.321	174.028	180.491	.	.	.	232.672	183.332	182.054	187.806	192.007	pingerkhi-uok.pern.edu.pk	PK	South_Asia	mctest.itep.ru	RU	Russia
PK.PINGERKHI-UOK.PERN.EDU	RU.NSK.N1	?M	222.091	216.458	210.526	215.468	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	rainbow.inp.nsk.su	SU	Russia
PK.PINGERKHI-UOK.PERN.EDU	SG.SINGAREN.NET.N1	?B	456.769	298.604	289.806	289.669	.	.	.	89.706	86.240	132.721	375.904	320.596	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.singaren.net.sg	SG	S.E._Asia
PK.PINGERKHI-UOK.PERN.EDU	SI.UNI-MB.N1	?B	147.599	149.797	143.340	144.145	.	.	.	149.426	148.502	146.712	172.729	183.698	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.uni-mb.si	SI	Balkans
PK.PINGERKHI-UOK.PERN.EDU	SK.SANET.N1	?B	144.332	143.278	141.568	187.846	.	.	.	156.263	243.169	203.477	172.717	171.173	pingerkhi-uok.pern.edu.pk	PK	South_Asia	ba.sanet.sk	SK	Europe
PK.PINGERKHI-UOK.PERN.EDU	SN.COLLEGE.EDU.N1	?r	.	.	.	.	.	.	.	.	210.621	204.079	.	201.939	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.college.edu.sn	SN	Africa
PK.PINGERKHI-UOK.PERN.EDU	SN.ESMT	?B	202.259	226.754	221.813	256.184	.	.	.	.	.	.	.	.	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.esmt.sn	SN	Africa
PK.PINGERKHI-UOK.PERN.EDU	SV.RED.N1	?B	288.895	339.324	298.832	300.370	.	.	.	319.956	291.565	302.548	340.292	319.541	pingerkhi-uok.pern.edu.pk	PK	South_Asia	cir.red.sv	SV	Latin_America
PK.PINGERKHI-UOK.PERN.EDU	TG.REFER.ORG.N1	?B	249.008	306.245	248.554	302.996	.	.	.	429.816	490.481	418.714	416.090	646.480	pingerkhi-uok.pern.edu.pk	PK	South_Asia	tg.refer.org	ORG	Africa
PK.PINGERKHI-UOK.PERN.EDU	TH.KMUTT.AC.N2	?B	402.164	298.115	307.971	300.319	.	.	.	248.030	227.083	228.097	240.852	255.189	pingerkhi-uok.pern.edu.pk	PK	South_Asia	ongkot.kmutt.ac.th	TH	S.E._Asia
PK.PINGERKHI-UOK.PERN.EDU	TN.GNET.N1	?B	151.481	137.673	158.549	157.754	.	.	.	121.187	121.345	125.601	137.171	129.488	pingerkhi-uok.pern.edu.pk	PK	South_Asia	mail.gnet.tn	TN	Africa
PK.PINGERKHI-UOK.PERN.EDU	TR.ANADOLU.EDU.N1	?B	192.706	190.634	186.529	187.423	.	.	.	204.980	222.588	229.839	247.686	215.587	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.anadolu.edu.tr	TR	Middle_East
PK.PINGERKHI-UOK.PERN.EDU	TW.SINICA.EDU.N1	?B	418.659	309.443	256.669	214.766	.	.	.	406.787	425.796	415.774	413.632	419.030	pingerkhi-uok.pern.edu.pk	PK	South_Asia	dns.sinica.edu.tw	TW	East_Asia
PK.PINGERKHI-UOK.PERN.EDU	UA.KHARKOV.N1	?B	164.014	223.716	248.984	243.402	.	.	.	188.674	182.487	178.569	178.646	191.834	pingerkhi-uok.pern.edu.pk	PK	South_Asia	mail.kipt.kharkov.ua	UA	Europe
PK.PINGERKHI-UOK.PERN.EDU	UY.FISICA.EDU.N1	?B	374.876	440.355	442.369	457.893	.	.	.	388.223	404.617	393.968	418.276	409.030	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.fisica.edu.uy	UY	Latin_America
PK.PINGERKHI-UOK.PERN.EDU	VE.CUC.EDU.N1	?B	265.008	290.035	281.566	277.403	.	.	.	300.425	290.569	289.575	308.699	315.989	pingerkhi-uok.pern.edu.pk	PK	South_Asia	www.cuc.edu.ve	VE	Latin_America
PK.PINGERKHI-UOK.PERN.EDU	ZA.TENET.AC.N1	?M	370.678	401.240	425.588	415.265	.	.	.	.	359.976	370.354	373.776	378.411	pingerkhi-uok.pern.edu.pk	PK	South_Asia	brunsvigia.tenet.ac.za	ZA	Africa
PK.PINGERLHR-GCU.PERN.EDU	AF.MOD.GOV.AF	?B	732.430	732.171	813.025	811.011	796.780	735.966	749.087	721.479	721.283	725.377	727.684	746.546	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.mod.gov.af	AF	South_Asia
PK.PINGERLHR-GCU.PERN.EDU	AL.ALBANIAONLINE.NET.N1	?B	186.004	195.376	158.463	157.031	157.668	176.577	207.316	161.396	184.530	178.076	168.723	158.947	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	aol1.albaniaonline.net	NET	Balkans
PK.PINGERLHR-GCU.PERN.EDU	AM.HRAPARAK.N1	?B	232.059	227.216	227.317	233.287	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.hraparak.am	AM	Central_Asia
PK.PINGERLHR-GCU.PERN.EDU	AO.NEXUS.N1	?B	341.083	342.380	.	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www-05.nexus.ao	AO	Africa
PK.PINGERLHR-GCU.PERN.EDU	AU.AARNET.ADELAIDE.N1	?B	388.165	355.686	341.522	338.893	355.562	387.189	390.527	376.773	465.332	484.754	471.619	440.918	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	adl-a-ext1.aarnet.net.au	AU	Oceania
PK.PINGERLHR-GCU.PERN.EDU	AU.AARNET.BRISBANE.NET	?B	400.581	368.735	360.558	356.972	365.725	377.467	391.321	372.863	463.724	480.542	466.333	436.391	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	bne-a-ext1.aarnet.net.au	AU	Oceania
PK.PINGERLHR-GCU.PERN.EDU	AU.AARNET.CANBERRA.NET	?B	383.766	350.319	341.909	340.077	352.181	371.472	381.473	356.172	455.469	471.685	458.093	420.820	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	cbr-a-ext1.aarnet.net.au	AU	Oceania
PK.PINGERLHR-GCU.PERN.EDU	AU.AARNET.HOBART.N2	?B	395.316	364.060	358.791	353.551	365.328	388.835	397.946	377.924	471.481	489.840	476.386	438.844	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	hba-a-pm1.aarnet.net.au	AU	Oceania
PK.PINGERLHR-GCU.PERN.EDU	AU.AARNET.PERTH.NET	?B	396.857	356.705	346.113	344.571	367.508	406.636	416.430	403.002	432.735	444.987	429.304	398.537	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	per-a-ext1.aarnet.net.au	AU	Oceania
PK.PINGERLHR-GCU.PERN.EDU	AZ.AZ-IX.NET.N1	?B	239.857	233.760	223.617	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	az-ix.net	NET	Central_Asia
PK.PINGERLHR-GCU.PERN.EDU	BA.UTIC.NET.N1	?B	190.674	185.920	174.145	173.127	186.658	218.050	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	linhost2.utic.net.ba	BA	Balkans
PK.PINGERLHR-GCU.PERN.EDU	BD.DAFFODILVARSITY.EDU.WWW	?B	368.846	319.716	281.748	272.733	234.092	255.659	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.daffodilvarsity.edu.bd	BD	South_Asia
PK.PINGERLHR-GCU.PERN.EDU	BD.DUET.AC.N1	?r	311.989	292.436	292.539	296.653	291.037	288.036	319.662	306.639	349.933	247.838	171.198	164.036	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.duet.ac.bd	BD	South_Asia
PK.PINGERLHR-GCU.PERN.EDU	BF.UNIV-KOUDOUGOU.WWW	?B	1265.255	991.348	619.483	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.univ-koudougou.bf	BF	Africa
PK.PINGERLHR-GCU.PERN.EDU	BF.UNIV-OUAGA.N1	?M	491.246	294.609	288.069	299.241	339.874	478.538	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.univ-ouaga.bf	BF	Africa
PK.PINGERLHR-GCU.PERN.EDU	BI.ASSEMBLEE.WWW	?B	329.494	323.565	.	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.assemblee.bi	BI	Africa
PK.PINGERLHR-GCU.PERN.EDU	BJ.GOUV.N1	?B	275.861	265.666	263.761	257.341	264.424	291.123	277.006	321.590	275.897	264.980	288.592	273.189	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	waib.gouv.bj	BJ	Africa
PK.PINGERLHR-GCU.PERN.EDU	BO.UMSS.EDU.N1	?M	416.835	443.279	394.879	396.530	418.228	478.896	521.990	498.188	396.297	408.295	437.566	375.982	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.umss.edu.bo	BO	Latin_America
PK.PINGERLHR-GCU.PERN.EDU	BR.UNESP.N1	?M	422.238	425.349	456.611	426.819	448.558	458.218	460.569	475.368	455.388	464.195	464.429	451.907	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	pinger.unesp.br	BR	Latin_America
PK.PINGERLHR-GCU.PERN.EDU	BW.GOV.N1	?B	338.406	336.633	.	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.gov.bw	BW	Africa
PK.PINGERLHR-GCU.PERN.EDU	BY.MTEC.N1	?B	212.450	219.908	199.508	207.287	205.764	202.167	226.074	203.482	201.108	203.421	215.365	212.523	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.mtec.by	BY	Europe
PK.PINGERLHR-GCU.PERN.EDU	CA.CARLETON.N1	?B	256.189	249.206	247.118	249.335	245.259	251.989	277.848	253.243	263.662	261.740	262.623	255.910	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	ftp.physics.carleton.ca	CA	North_America
PK.PINGERLHR-GCU.PERN.EDU	CA.TRIUMF.N4	?M	316.343	320.978	322.430	319.853	317.607	314.701	326.563	321.741	314.571	309.662	314.479	315.039	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	sitka.triumf.ca	CA	North_America
PK.PINGERLHR-GCU.PERN.EDU	CD.AFRINET.N1	?B	341.418	326.812	.	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.afrinet.cd	CD	Africa
PK.PINGERLHR-GCU.PERN.EDU	CH.CERN.N1	?B	166.829	156.582	172.779	155.621	154.000	157.765	179.059	158.162	156.713	154.775	160.356	160.475	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	ping.cern.ch	CH	Europe
PK.PINGERLHR-GCU.PERN.EDU	CH.EPFL.N1	?B	168.269	227.366	248.147	241.922	228.763	191.352	192.556	163.694	187.924	165.022	172.870	176.273	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	eltca1.epfl.ch	CH	Europe
PK.PINGERLHR-GCU.PERN.EDU	CI.NIC.N1	?B	246.685	231.517	238.455	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.nic.ci	CI	Africa
PK.PINGERLHR-GCU.PERN.EDU	CM.ANOR.WWW	?B	295.107	280.972	.	.	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.anor.cm	CM	Africa
PK.PINGERLHR-GCU.PERN.EDU	CN.IHEP.AC.N2	?B	477.644	472.219	494.152	478.160	484.050	472.356	498.760	481.928	474.323	473.593	482.012	483.171	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	ihep.ac.cn	CN	East_Asia
PK.PINGERLHR-GCU.PERN.EDU	CN.USTC.LCG.PS.EDU.N1	?B	469.530	471.776	373.744	342.616	344.997	485.062	454.580	.	.	.	.	388.655	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	ps.lcg.ustc.edu.cn	CN	East_Asia
PK.PINGERLHR-GCU.PERN.EDU	CR.CUC.AC.N1	?B	357.306	371.551	372.486	376.038	.	.	384.398	383.309	361.102	377.548	349.374	364.913	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.cuc.ac.cr	CR	Latin_America
PK.PINGERLHR-GCU.PERN.EDU	DZ.UNIV-SBA	?B	288.200	243.761	172.359	.	301.812	248.448	263.657	235.537	221.272	238.833	264.110	222.062	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.univ-sba.dz	DZ	Africa
PK.PINGERLHR-GCU.PERN.EDU	EC.FDE.N1	?B	.	327.959	320.991	319.053	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.fde.ec	EC	Latin_America
PK.PINGERLHR-GCU.PERN.EDU	EDU.BU.N1	?B	302.246	307.986	307.081	306.932	.	.	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.bu.edu	EDU	North_America
PK.PINGERLHR-GCU.PERN.EDU	EDU.SLAC.STANFORD.N3	?M	314.141	316.561	313.305	303.839	311.791	314.693	.	.	.	.	.	.	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	pinger.slac.stanford.edu	EDU	North_America
